Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D,Time_Group
2024-11-30 17:00:09,Class A,232008874,55.625468,7.726937,Restricted maneuverability,,0.7,142.2,205.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:09,Class A,232008874,55.625468,7.726937,Restricted maneuverability,,0.7,142.2,205.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:19,Class A,232008874,55.625468,7.726918,Restricted maneuverability,0.0,0.1,265.9,207.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:19,Class A,232008874,55.625468,7.726918,Restricted maneuverability,0.0,0.1,265.9,207.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:29,Class A,232008874,55.625462,7.726907,Restricted maneuverability,0.0,0.3,287.2,206.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:29,Class A,232008874,55.625462,7.726907,Restricted maneuverability,0.0,0.3,287.2,206.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:38,Class A,232008874,55.625457,7.726898,Restricted maneuverability,0.0,0.3,267.9,207.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:50,Class A,232008874,55.625453,7.726888,Restricted maneuverability,0.0,0.2,265.0,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:50,Class A,232008874,55.625453,7.726888,Restricted maneuverability,0.0,0.2,265.0,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:58,Class A,232008874,55.625443,7.726893,Restricted maneuverability,0.0,0.3,133.2,207.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:00:58,Class A,232008874,55.625443,7.726893,Restricted maneuverability,0.0,0.3,133.2,207.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:01:09,Class A,232008874,55.625437,7.726877,Restricted maneuverability,0.0,0.3,256.9,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:01:09,Class A,232008874,55.625437,7.726877,Restricted maneuverability,0.0,0.3,256.9,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:01:19,Class A,232008874,55.625428,7.726868,Restricted maneuverability,,0.4,248.8,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
2024-11-30 17:01:19,Class A,232008874,55.625428,7.726868,Restricted maneuverability,,0.4,248.8,208.0,9773595,MBFZ5,BIBBY WAVEMASTER 1,Other,,20.0,90.0,Undefined,5.5,HORNS REV 3,30/11/2024 17:00:00,AIS,45.0,45.0,9.0,11.0,260.0
